"","ohi_rgn","species","prop","rgn_typ","rgn_nam","stockid","tsn","commonname","areaid","stocklong.x","region","inmyersdb","myersstockid","OHI_name","FAO","check","assessid","stocklong.y","tsid","tsyear","tsvalue"
"2970",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1984,1.24
"2971",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1985,1.13
"2972",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1986,0.895
"2973",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1987,0.73
"2974",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1988,1.13
"2975",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1989,1.23
"2976",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1990,1.22
"2977",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1991,1.06
"2978",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1992,0.987
"2979",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1993,1.39
"2980",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1994,1.4
"2981",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1995,1.3
"2982",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1996,1.23
"2983",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1997,1.16
"2984",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1998,0.927
"2985",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1999,0.653
"2986",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",2000,0.49
"2987",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",2001,0.614
"2988",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",2002,0.926
"2989",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",2003,0.97
"2990",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",2004,0.867
"2991",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",2005,0.71
"2992",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",2006,0.697
"2993",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",2007,0.663
"2994",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1945,2.08
"2995",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1946,2.08
"2996",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1947,2.08
"2997",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1948,2.06
"2998",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1949,2.01
"2999",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1950,2.01
"3000",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1951,2.03
"3001",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1952,2.03
"3002",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1953,2.04
"3003",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1954,2.05
"3004",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1955,2.05
"3005",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1956,2.05
"3006",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1957,2.05
"3007",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1958,2.05
"3008",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1959,2.04
"3009",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1960,2.02
"3010",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1961,1.99
"3011",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1962,2.02
"3012",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1963,2.03
"3013",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1964,2.02
"3014",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1965,2.01
"3015",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1966,2
"3016",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1967,1.99
"3017",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1968,2
"3018",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1969,2
"3019",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1970,1.99
"3020",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1971,1.97
"3021",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1972,1.98
"3022",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1973,1.98
"3023",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1974,1.96
"3024",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1975,1.93
"3025",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1976,1.95
"3026",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1977,1.9
"3027",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1978,1.86
"3028",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1979,1.85
"3029",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1980,1.78
"3030",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1981,1.72
"3031",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1982,1.61
"3032",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1983,1.48
"3033",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1984,1.24
"3034",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1985,1.13
"3035",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1986,0.895
"3036",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1987,0.73
"3037",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1988,1.13
"3038",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1989,1.23
"3039",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1990,1.22
"3040",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1991,1.06
"3041",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1992,0.987
"3042",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1993,1.39
"3043",16,"Sillago flindersi",1,"eez","Australia","SWHITSE",646043,"School whiting","Australia-AFMA-SE","School whiting Southeast Australia","Australia",0,"","Australia",57,"","CSIRO-SWHITSE-1945-2007-FULTON","School whiting Southeast Australia","BdivBmsytouse-dimensionless",1994,1.4
